name,movie,date,rating
e288c998,7a1b2da0,2022-01-27,3
1920be9b,894b36c1,2021-09-16,4
1d7cf450,e45cc73b,2022-04-21,3
06206ca8,6885ce91,2021-06-24,2
8de070fe,e45cc73b,2022-06-06,3
82f6f7c2,71e881b0,2021-09-17,2
8e7dbfbe,d50a16a2,2021-07-23,1
12ed6981,ebb77707,2021-08-05,1
3358dc19,894b36c1,2022-05-05,5
d8074a72,35532739,2021-11-06,3
1b844387,b8c4f430,2021-12-29,2
97f1377b,35532739,2022-04-04,4
cefd3251,891a419f,2022-06-10,2
f7607ca3,894b36c1,2021-07-21,5
37c499b1,b8c4f430,2022-06-01,1
6f5dbcc6,35532739,2021-11-19,4
9dfafcf6,894b36c1,2021-11-24,5
3b0eec0a,71e881b0,2022-03-02,1
6ef52793,e45cc73b,2021-08-14,3
482dd4b0,6885ce91,2022-01-10,2
9dfafcf6,622aa154,2021-07-07,3
a1fed8fc,71e881b0,2021-12-03,1
c45347ae,afee44e6,2022-01-28,1
84cae874,891a419f,2022-02-05,2
d9c2d258,5da63f6f,2022-02-24,3
61079d9a,7a1b2da0,2021-10-08,3
f7607ca3,6885ce91,2021-11-20,3
875df5e2,e45cc73b,2021-07-09,4
de7f8028,b8c4f430,2021-08-05,1
7a461d2c,b8c4f430,2022-03-01,2
31094015,7a1b2da0,2022-04-28,3
e3118bcb,5da63f6f,2022-04-13,3
68234327,35532739,2021-12-07,4
55fde513,5da63f6f,2021-07-17,4
ee277069,ebb77707,2021-10-05,2
cefd3251,5da63f6f,2021-11-12,3
6a2c7287,266138ca,2021-08-26,1
dfae1344,71e881b0,2022-02-17,2
b032a000,5da63f6f,2022-01-05,4
683e27d9,afee44e6,2022-03-31,1
f969a6b4,af8ceb8b,2021-08-27,2
aaa213d6,35532739,2022-02-06,4
13a21ae1,e45cc73b,2022-04-15,4
0408ecf5,894b36c1,2022-04-08,5
95142a0c,894b36c1,2022-04-15,4
880ede00,894b36c1,2022-01-22,5
0661651d,894b36c1,2021-11-17,5
9ba7bf55,894b36c1,2022-03-24,5
27ccfef2,b8c4f430,2022-04-28,1
825e4001,35532739,2021-08-13,3
a06fc47c,af8ceb8b,2021-12-14,3
54a70a94,afee44e6,2022-03-13,2
7f9ba96a,891a419f,2021-09-11,2
49682dbf,894b36c1,2022-02-21,5
6efb45fb,b2918457,2021-08-07,0
5a437ac2,891a419f,2021-12-25,2
949ccc9d,266138ca,2021-07-24,1
ccaf58ee,afee44e6,2021-07-23,2
e85413ff,622aa154,2022-01-27,2
0a960d82,35532739,2022-04-28,3
6fff0e23,ebb77707,2021-12-05,1
3fbe2431,e45cc73b,2021-08-17,4
93259397,71e881b0,2022-01-05,1
5899b645,7a1b2da0,2022-01-11,4
c927d8c5,dfe75058,2021-12-10,2
2e0f1753,b8c4f430,2022-03-28,2
819f59a5,af8ceb8b,2021-09-13,3
12ed6981,894b36c1,2022-03-07,5
2b29381d,894b36c1,2021-12-23,4
149809ea,afee44e6,2022-04-09,2
96ed1bde,622aa154,2021-11-26,2
426dfe9d,7a1b2da0,2022-03-17,4
2a430e06,894b36c1,2021-07-13,5
62c7ff24,7a1b2da0,2021-12-09,3
d252d7bf,622aa154,2022-03-16,2
6a64661c,b2918457,2022-06-16,1
24a45fad,7a1b2da0,2022-01-18,4
e9e570ea,35532739,2022-02-19,4
5e9a88f1,ebb77707,2022-05-16,2
74713ae5,e45cc73b,2022-05-26,4
b15be2e4,af8ceb8b,2022-01-26,2
987ab8d5,72005112,2022-01-27,4
7b72f8de,ebb77707,2022-01-24,1
b2f67122,b2918457,2021-07-19,1
069b041b,af8ceb8b,2022-01-10,2
ef4bc886,6885ce91,2021-12-07,2
ccaf58ee,6885ce91,2021-12-15,3
7aa3f9fb,35532739,2022-02-09,4
7ed1c6d0,dfe75058,2021-09-30,3
8462b0df,894b36c1,2021-09-11,5
a3b3f4d3,894b36c1,2021-10-12,5
6f5dbcc6,8c62add9,2021-07-07,1
d053216a,e45cc73b,2021-08-12,4
753a0475,894b36c1,2021-07-13,4
bb452c36,dfe75058,2022-01-05,3
9d139d8c,b8c4f430,2022-03-05,1
11ec49fd,ebb77707,2021-09-15,2
76719e57,5da63f6f,2022-03-11,4
d64bfe69,af8ceb8b,2021-07-06,3
cf3da90f,6885ce91,2021-08-03,2
e2f83c36,6885ce91,2021-10-06,3
d64bfe69,5da63f6f,2021-09-11,4
84cae874,b2918457,2022-02-02,1
67e0f57b,622aa154,2022-05-26,2
468a4966,e45cc73b,2021-10-12,3
aff37e26,7a1b2da0,2021-11-16,4
81d19c10,af8ceb8b,2022-01-12,2
8c3430ad,35532739,2022-02-25,3
9df8aad4,dfe75058,2022-04-16,2
d3f92dbb,622aa154,2021-11-25,2
781b5a77,72005112,2022-05-04,4
64455aba,35532739,2022-05-10,3
7b535f8c,891a419f,2022-04-04,3
5c631d16,8c62add9,2021-11-15,2
22851741,35532739,2021-08-29,3
7b72f8de,6885ce91,2022-02-05,2
d3f92dbb,71e881b0,2021-09-23,1
637ff726,e45cc73b,2022-06-13,3
2a430e06,35532739,2022-01-14,3
2d3d5738,894b36c1,2022-06-13,4
6683236d,891a419f,2021-09-26,3
7b535f8c,e45cc73b,2021-08-27,4
b6a258d9,894b36c1,2022-05-05,4
9ab4f1b8,894b36c1,2021-09-28,5
bfe512da,5da63f6f,2022-05-28,3
20fe7527,b8c4f430,2021-07-22,2
ade70bcd,266138ca,2022-02-03,1
69c50cb7,894b36c1,2022-06-09,4
a5de5a38,5da63f6f,2022-06-07,3
4f90d9d0,e45cc73b,2021-11-12,4
0098bbdb,b8c4f430,2022-03-22,2
cf3da90f,72005112,2022-02-01,4
0ed4c7ea,35532739,2022-03-07,3
a6ddb898,b2918457,2021-10-03,1
e86c6046,894b36c1,2021-10-24,4
a5e03691,72005112,2022-04-14,4
b12d6bde,5da63f6f,2022-03-27,4
c06eb89d,af8ceb8b,2022-03-06,2
fb50c266,894b36c1,2022-01-12,5
a0e506ed,8c62add9,2022-03-06,2
12ed6981,e45cc73b,2022-02-11,4
3af0aa4f,71e881b0,2021-10-15,2
9b1ddae3,b2918457,2022-05-04,0
bc80c8c5,dfe75058,2022-02-01,2
6331849c,71e881b0,2021-11-23,2
867b9168,266138ca,2022-04-21,1
6f70773c,7a1b2da0,2022-04-26,3
aa555fbb,6885ce91,2022-03-13,2
3f85e3a1,ebb77707,2022-05-22,2
71b4b829,af8ceb8b,2021-07-30,3
4b85b3d5,35532739,2022-02-08,4
0793f641,894b36c1,2021-11-30,5
0867b1e5,b2918457,2021-11-07,0
e34f48fd,dfe75058,2021-08-27,3
e7c74f58,622aa154,2021-06-20,3
8d24ef25,afee44e6,2021-12-03,1
0c456055,622aa154,2021-07-08,2
6a64661c,71e881b0,2021-10-28,1
539e4e3b,5da63f6f,2022-01-20,4
ee6a0419,d50a16a2,2022-02-22,1
c10c51e2,ebb77707,2022-03-11,1
c1538df2,71e881b0,2022-03-15,2
c41bc6a3,891a419f,2022-04-10,3
d5019fff,35532739,2021-06-20,4
9d139d8c,8c62add9,2021-11-01,2
c9d72322,71e881b0,2021-07-26,1
53514442,72005112,2022-01-19,3
6e81a0ba,e45cc73b,2022-04-22,3
0fdd9fbc,e45cc73b,2022-03-31,3
8e4e985d,af8ceb8b,2021-11-13,2
8da47d87,af8ceb8b,2021-08-14,2
beff4a10,afee44e6,2022-04-21,2
5194388e,8c62add9,2022-06-12,1
4f8542a6,891a419f,2021-08-05,2
1d205776,622aa154,2022-05-18,2
9c023e66,622aa154,2021-07-13,2
f969a6b4,8c62add9,2021-11-22,2
e3c4e488,e45cc73b,2022-02-23,4
0d0d5aeb,af8ceb8b,2022-01-23,2
72d4d2a5,dfe75058,2022-01-25,2
f5f18321,af8ceb8b,2021-11-12,2
0347a6a0,8c62add9,2021-06-26,1
84ef7aa2,266138ca,2022-02-15,0
6554f4aa,894b36c1,2021-12-23,5
a27e6752,45ef8414,2021-09-11,1
06206ca8,7a1b2da0,2021-08-24,4
12f38910,72005112,2021-07-12,4
37c499b1,af8ceb8b,2021-11-01,3
5194388e,af8ceb8b,2021-09-29,2
6d5cac9a,266138ca,2021-08-21,1
6554f4aa,6885ce91,2022-04-22,2
f97037a2,71e881b0,2022-04-11,1
12c4f30a,894b36c1,2021-12-05,5
3076ffa3,45ef8414,2021-07-19,1
e6b513e4,5da63f6f,2021-07-20,3
4f4938c3,afee44e6,2022-06-12,2
c10c51e2,5da63f6f,2021-09-28,3
c8ae45cb,35532739,2022-04-27,3
7583729d,ebb77707,2022-01-23,1
092e9c97,894b36c1,2021-09-04,5
d8074a72,72005112,2021-06-21,3
74489902,b2918457,2022-02-25,0
45ced5a8,dfe75058,2021-08-25,2
38bcd3ec,35532739,2022-02-10,3
e86ddbef,af8ceb8b,2022-04-10,3
0781a978,af8ceb8b,2022-03-10,2
69c50cb7,ebb77707,2021-10-06,1
e939cdda,ebb77707,2022-03-14,2
d3f92dbb,891a419f,2022-01-02,2
fd765f18,266138ca,2021-07-30,0
e3118bcb,72005112,2022-01-15,4
75d7fb96,35532739,2022-06-11,3
9d778dde,5da63f6f,2021-11-23,3
65600ce4,6885ce91,2021-10-04,3
18fe9255,266138ca,2022-06-08,0
dbb61ba2,8c62add9,2022-01-29,1
f049acd6,894b36c1,2021-11-14,4
83c135a7,266138ca,2022-01-01,0
b38e2e19,e45cc73b,2021-10-12,3
81901e43,894b36c1,2022-05-24,5
eef1bcad,71e881b0,2021-09-06,2
8462b0df,e45cc73b,2022-04-23,3
1a10b411,8c62add9,2022-03-12,2
dfe4d098,e45cc73b,2022-04-29,4
e00d39a5,5da63f6f,2021-09-13,3
f5f18321,8c62add9,2021-07-19,2
ec2e8a73,7a1b2da0,2022-01-25,3
54a3f6da,622aa154,2021-09-14,2
505834ce,72005112,2022-02-07,4
77924102,af8ceb8b,2022-04-14,2
2772d7d6,266138ca,2022-03-22,0
b903705d,72005112,2021-07-03,4
c0712d82,af8ceb8b,2021-11-14,3
db60a801,7a1b2da0,2021-09-27,3
53607815,ebb77707,2021-08-15,1
5e4bd7e5,6885ce91,2021-11-23,2
f9bbb646,35532739,2022-04-25,4
ce37f528,891a419f,2021-10-17,3
23f6fc0c,6885ce91,2021-08-07,2
fa2a63c6,5da63f6f,2021-11-14,4
8380d0f4,dfe75058,2022-03-27,3
c8dcc7f6,894b36c1,2022-01-31,5
643e3b57,5da63f6f,2021-09-11,3
e6de8862,894b36c1,2021-06-26,4
6fff0e23,dfe75058,2021-06-27,2
5e4bd7e5,8c62add9,2021-07-06,1
0a756a4c,afee44e6,2022-05-24,1
24a45fad,b8c4f430,2021-11-16,1
df50928e,35532739,2021-08-02,3
144c8bcb,72005112,2021-07-21,4
c965b5c4,dfe75058,2022-05-18,3
0d0d5aeb,7a1b2da0,2021-10-03,4
7f1bd0b2,dfe75058,2021-12-27,3
9c023e66,35532739,2021-08-15,4
c6ea6cd9,72005112,2022-03-15,3
9f3668aa,af8ceb8b,2021-09-24,2
7583729d,891a419f,2022-04-13,3
030028f1,622aa154,2022-04-03,3
2e7075f7,894b36c1,2022-01-28,4
3fc69524,5da63f6f,2022-03-13,3
9dfafcf6,35532739,2021-09-26,4
42b5994a,891a419f,2021-08-05,2
2b790202,894b36c1,2021-08-05,5
a26e665b,6885ce91,2021-08-07,3
f0787903,894b36c1,2022-06-01,5
92f0763f,35532739,2022-03-13,4
c41bc6a3,dfe75058,2022-05-25,2
13a21ae1,7a1b2da0,2022-04-25,4
6bd420ff,622aa154,2022-05-22,3
5d0f32c0,891a419f,2022-04-10,3
8de1d77b,e45cc73b,2022-01-30,3
64c82888,ebb77707,2022-03-01,2
a3146396,266138ca,2022-06-15,1
27ccfef2,7a1b2da0,2021-10-18,4
84ef7aa2,af8ceb8b,2021-09-03,3
b6a258d9,7a1b2da0,2022-02-12,3
9f0c3360,891a419f,2021-06-23,2
8380d0f4,72005112,2021-10-12,3
ecabcb17,6885ce91,2021-10-26,3
212300b1,8c62add9,2021-07-25,2
6554f4aa,5da63f6f,2021-10-18,4
9c023e66,b8c4f430,2021-09-01,2
286c7dc9,894b36c1,2022-04-24,5
0b1ed58b,dfe75058,2022-02-13,3
4115df29,afee44e6,2021-11-25,2
1b78dfb5,dfe75058,2021-12-20,3
66068f67,891a419f,2021-10-09,2
7483360a,af8ceb8b,2022-03-22,3
2d490c28,dfe75058,2022-01-08,2
33a445fe,894b36c1,2022-06-03,4
6d5e7524,b8c4f430,2021-09-25,2
61ed0b3b,71e881b0,2021-08-12,1
78d26d39,7a1b2da0,2021-12-21,4
17b0bafb,5da63f6f,2022-02-07,4
4a7b4c09,afee44e6,2021-10-11,2
7483360a,894b36c1,2021-12-15,4
c9663f22,72005112,2021-12-12,4
eeb393c4,afee44e6,2022-02-21,1
3a3b90d3,7a1b2da0,2021-10-25,4
5914cd45,dfe75058,2022-01-24,2
8de070fe,894b36c1,2022-01-07,5
1b78dfb5,8c62add9,2021-09-28,1
b959437f,5da63f6f,2022-05-07,4
84cae874,622aa154,2021-07-30,3
821f38e6,6885ce91,2022-05-19,2
060ca4cb,891a419f,2022-03-13,2
ecabcb17,8c62add9,2022-04-14,2
68234327,dfe75058,2022-02-01,3
03da79c4,7a1b2da0,2022-02-27,4
a7b6bbc6,622aa154,2021-10-31,3
51bb84bb,ebb77707,2022-03-30,1
200e1c83,dfe75058,2021-07-21,3
12f38910,8c62add9,2022-05-22,1
880ede00,622aa154,2021-06-20,3
6ef52793,dfe75058,2021-08-04,2
0b07918f,7a1b2da0,2021-10-22,4
eaf638d4,6885ce91,2022-05-08,2
18485d8c,5da63f6f,2021-09-27,4
b791a064,5da63f6f,2021-09-28,3
ddf0717d,af8ceb8b,2022-02-03,2
9079af62,7a1b2da0,2022-06-02,4
04b40a2b,dfe75058,2022-06-05,3
d7f8356c,72005112,2021-07-12,3
b791a064,71e881b0,2021-12-22,1
b3f35154,71e881b0,2022-04-06,2
fddac900,891a419f,2022-02-16,3
d0b234ad,e45cc73b,2021-10-13,4
3666ca2d,894b36c1,2021-07-18,4
77924102,72005112,2021-11-06,4
f1eb9114,72005112,2021-09-09,4
a6879049,891a419f,2021-08-31,2
569c679c,6885ce91,2021-12-12,3
11ec49fd,6885ce91,2022-01-15,2
2c2dc68d,8c62add9,2022-05-21,1
d812c3b8,8c62add9,2021-07-28,2
f3f38b8f,ebb77707,2022-03-02,2
a91cee72,8c62add9,2021-08-15,1
8dca4701,e45cc73b,2021-09-13,4
dbd53cbf,71e881b0,2021-07-30,1
c9d72322,e45cc73b,2021-07-19,4
2ff31d7e,af8ceb8b,2022-03-18,2
357b1ea9,35532739,2021-10-18,4
a6879049,ebb77707,2021-12-01,1
55e6be1a,e45cc73b,2021-10-03,3
cf29a42a,72005112,2021-12-19,4
e4bf1b76,5da63f6f,2021-09-01,3
7ed1c6d0,266138ca,2022-01-03,0
adf2ad5e,35532739,2022-01-19,3
271c5d67,891a419f,2022-04-27,2
58c57eb9,35532739,2021-10-01,4
5194388e,b2918457,2022-01-07,1
76719e57,e45cc73b,2022-06-16,3
e6de8862,72005112,2022-06-04,3
420b7daa,891a419f,2022-06-14,2
28872925,e45cc73b,2021-07-26,4
b76723cb,894b36c1,2022-03-25,5
92012693,35532739,2021-08-04,4
b0f31e9e,ebb77707,2022-05-08,1
8da47d87,8c62add9,2022-02-18,2
4720ddfe,894b36c1,2021-08-14,4
424606c2,ebb77707,2021-11-10,2
b3f35154,6885ce91,2022-01-04,2
ab09cbaa,afee44e6,2021-07-06,2
b903979c,72005112,2022-02-13,4
4f4938c3,6885ce91,2021-10-06,3
c5d7a7e3,b8c4f430,2022-04-12,1
b12d6bde,622aa154,2021-07-23,2
5914cd45,b2918457,2021-06-30,1
033dd266,72005112,2022-06-14,4
b38e2e19,b8c4f430,2022-02-05,2
af9e3949,35532739,2021-08-13,3
eaf638d4,b8c4f430,2021-07-21,1
0781a978,72005112,2021-09-04,3
af2d7c32,891a419f,2021-10-31,3
48a390b7,af8ceb8b,2021-07-04,2
20fe7527,dfe75058,2022-06-13,2
841526fe,5da63f6f,2022-05-12,4
4f90d9d0,6885ce91,2022-01-17,2
92012693,af8ceb8b,2021-10-26,2
6f5dbcc6,b8c4f430,2022-03-30,1
fd765f18,5da63f6f,2021-11-28,4
2417e307,dfe75058,2022-05-27,3
b0c0f9bd,b2918457,2022-02-28,0
af7a5db4,266138ca,2021-08-25,0
8e7f2fe3,dfe75058,2021-08-23,3
c8cbe67f,35532739,2022-06-13,4
7dc8dfca,5da63f6f,2022-02-28,3
22648484,266138ca,2021-10-21,0
c4155117,35532739,2022-05-08,4
ccdd7891,dfe75058,2021-08-02,2
e88dae3a,afee44e6,2022-01-07,1
20fe7527,894b36c1,2022-03-05,5
4bec1bbc,afee44e6,2022-01-23,1
7aa3f9fb,266138ca,2021-09-11,0
d46b7fb0,72005112,2021-08-14,4
40eea278,35532739,2022-04-11,4
26108de1,266138ca,2022-02-17,0
add789ed,894b36c1,2021-07-12,5
52c51ae8,266138ca,2021-07-10,0
981c2cc6,5da63f6f,2021-07-03,3
225df58d,35532739,2021-09-16,3
1b844387,35532739,2022-06-03,4
d21dce11,622aa154,2022-04-02,3
20dc32c5,af8ceb8b,2021-12-02,3
5cedaeb6,622aa154,2022-01-25,2
12f38910,5da63f6f,2022-04-01,4
cb0347d3,afee44e6,2022-04-25,2
8f75bb70,5da63f6f,2022-06-05,3
ade70bcd,5da63f6f,2021-10-25,3
5d365581,35532739,2021-07-27,3
d9c2d258,622aa154,2021-08-10,2
1dca8fcf,8c62add9,2022-01-20,1
1e9f01e7,35532739,2022-05-09,4
93462a46,ebb77707,2022-05-24,1
cf3e3b2e,891a419f,2021-07-27,2
c0ca680e,622aa154,2021-09-30,2
0254babf,266138ca,2022-04-18,1
194a4e08,6885ce91,2022-03-31,2
f1377943,dfe75058,2022-06-09,2
797dec98,e45cc73b,2021-08-20,4
d78d090c,afee44e6,2021-08-21,2
d72c0488,72005112,2021-09-02,3
54a98bc1,5da63f6f,2021-07-29,3
efbf6035,71e881b0,2021-08-09,1
22e717b8,dfe75058,2021-07-16,3
61c98780,894b36c1,2022-05-24,5
731f83a7,dfe75058,2021-10-12,3
c08d4003,af8ceb8b,2021-08-07,3
a1ed4771,622aa154,2022-03-31,2
033dd266,e45cc73b,2021-08-03,4
4f76ef68,71e881b0,2021-12-19,1
a60e7363,5da63f6f,2021-12-24,3
1f044a89,7a1b2da0,2022-06-01,4
cbdf4c09,dfe75058,2021-11-20,2
68234327,622aa154,2021-08-18,3
27c95950,266138ca,2021-10-21,0
be4dfd2f,71e881b0,2021-08-10,1
69c50cb7,e45cc73b,2021-09-22,3
0198f0dc,72005112,2021-10-21,3
6b19ff26,72005112,2021-08-30,3
a6e765f7,5da63f6f,2021-11-10,4
72450ae8,e45cc73b,2022-05-05,4
02bee6a2,e45cc73b,2021-08-27,3
4b87024a,622aa154,2022-01-30,3
93a985ad,8c62add9,2021-07-22,2
2ee828f9,e45cc73b,2022-04-26,3
aace31cb,622aa154,2022-03-31,2
c0712d82,72005112,2021-08-13,4
9df8aad4,7a1b2da0,2021-12-10,4
ce9bcf27,b8c4f430,2021-07-15,1
d7387f39,894b36c1,2022-02-25,5
894e4921,266138ca,2022-04-16,1
41d76756,894b36c1,2021-06-20,5
d21dce11,72005112,2021-10-01,3
77924102,e45cc73b,2022-04-18,4
1f044a89,dfe75058,2022-04-27,2
2b790202,7a1b2da0,2022-06-05,3
6407972f,b8c4f430,2021-07-01,1
1905ea07,622aa154,2022-06-15,2
ade70bcd,72005112,2021-07-15,4
2e2ee6a1,894b36c1,2021-12-08,5
38cd4169,b2918457,2021-09-20,1
c1538df2,72005112,2021-12-04,4
dad1462f,891a419f,2022-06-03,2
033bf08b,891a419f,2021-07-30,2
ae630261,ebb77707,2022-03-10,2
9485ee7d,891a419f,2021-06-22,2
e6d0ec22,7a1b2da0,2021-10-21,4
31094015,622aa154,2021-10-17,2
3bdf06fa,72005112,2021-08-01,4
fd73a34d,ebb77707,2021-10-12,2
03ae3cb4,5da63f6f,2022-03-05,3
a99d7cfd,af8ceb8b,2021-09-09,2
b2118006,b8c4f430,2021-10-21,1
9d139d8c,e45cc73b,2022-05-02,3
55e6be1a,ebb77707,2021-10-23,2
c4155117,5da63f6f,2021-11-15,3
dd5f5250,622aa154,2021-11-26,2
89c3058a,891a419f,2022-04-09,2
58c57eb9,afee44e6,2022-06-08,2
34b63afc,af8ceb8b,2021-12-03,3
6554f4aa,dfe75058,2022-02-01,2
8c2c02d9,622aa154,2021-07-04,2
819f59a5,dfe75058,2021-09-06,2
29939db1,afee44e6,2021-10-07,2
3da92f27,622aa154,2022-03-15,2
d21dce11,894b36c1,2021-09-04,5
9068cff2,5da63f6f,2022-06-08,3
74aa5a9c,8c62add9,2021-10-28,2
035cbb4a,5da63f6f,2021-10-14,3
612bca0a,afee44e6,2021-12-01,2
227e51ed,af8ceb8b,2021-10-15,2
5f8db9f7,dfe75058,2021-08-08,3
5f372bf7,266138ca,2022-01-30,0
8e4e985d,afee44e6,2021-07-16,2
c9663f22,6885ce91,2021-09-13,3
612bca0a,45ef8414,2021-09-06,0
c8f202c0,e45cc73b,2021-07-07,4
e288c998,5da63f6f,2022-04-25,3
f7d62af5,5da63f6f,2022-06-09,4
6fff0e23,35532739,2022-01-04,4
40eea278,71e881b0,2022-02-03,2
b3655c50,b8c4f430,2021-08-25,1
b032a000,7a1b2da0,2022-04-14,4
0609057c,71e881b0,2022-06-15,2
875df5e2,af8ceb8b,2021-09-25,2
28240501,891a419f,2022-02-07,2
9c000427,7a1b2da0,2022-03-10,4
a80975d2,afee44e6,2022-04-09,1
d7387f39,6885ce91,2021-11-25,3
ad62acc5,891a419f,2021-06-25,2
49b7a025,af8ceb8b,2021-09-25,3
753a0475,72005112,2021-12-22,3
b272d15a,6885ce91,2022-04-14,3
dd1e2be6,ebb77707,2022-05-30,1
c518bccd,e45cc73b,2021-12-27,3
3bdf06fa,6885ce91,2022-02-16,2
249da591,b8c4f430,2021-08-24,1
aa35fa73,622aa154,2021-12-12,3
b3f96061,894b36c1,2021-12-30,5
ecabcb17,af8ceb8b,2021-06-26,2
62c7ff24,894b36c1,2021-11-19,4
02ab545e,35532739,2021-08-31,4
7498d324,894b36c1,2022-04-05,5
a3b3f4d3,622aa154,2022-05-24,2
7f9ba96a,71e881b0,2021-10-30,2
b272d15a,b8c4f430,2021-07-30,2
71d3fa1f,71e881b0,2022-06-08,1
1af9c669,45ef8414,2021-11-13,0
95bae754,5da63f6f,2021-07-23,4
a7e2ec1c,891a419f,2022-03-02,3
b0c0f9bd,71e881b0,2021-11-16,2
6f70773c,622aa154,2021-06-22,3
7bf4072f,71e881b0,2022-06-11,2
a6879049,5da63f6f,2021-10-12,3
19ae7ed8,b8c4f430,2022-03-24,1
0215b1b4,7a1b2da0,2021-12-16,4
52394a26,71e881b0,2021-06-23,2
69adc782,ebb77707,2021-07-29,1
add789ed,6885ce91,2022-05-18,2
5e9a88f1,35532739,2022-04-28,3
c970e897,72005112,2022-06-13,3
8de070fe,b8c4f430,2022-05-01,1
c5475c70,7a1b2da0,2021-10-14,3
54a98bc1,72005112,2021-10-03,3
e59529fe,622aa154,2022-02-15,3
1be74d20,35532739,2022-05-16,3
2cc07217,b8c4f430,2021-12-09,1
a42efb7c,894b36c1,2021-10-26,5
2648b445,72005112,2021-12-24,4
42b5994a,894b36c1,2022-06-05,4
f5f08c55,72005112,2022-05-21,3
1be74d20,72005112,2021-11-27,3
6cdad1f2,5da63f6f,2021-11-12,3
da9230c5,5da63f6f,2021-09-09,4
6844fd90,8c62add9,2022-05-18,2
245f95e4,afee44e6,2021-11-11,1
93259397,dfe75058,2021-07-21,3
092e9c97,6885ce91,2021-09-27,2
33a445fe,891a419f,2021-11-15,3
4f76ef68,af8ceb8b,2021-10-14,3
c08d4003,8c62add9,2022-06-05,2
fc4815b6,891a419f,2022-03-18,3
ae630261,e45cc73b,2021-06-19,3
c369a28c,894b36c1,2021-08-19,5
d77aa8a6,894b36c1,2022-03-25,5
aca5881d,894b36c1,2021-06-27,5
ab15a12c,dfe75058,2021-07-24,3
5e71fc4e,622aa154,2021-07-10,2
d78d090c,622aa154,2022-05-26,3
8fb554f7,72005112,2022-04-12,3
23a45316,5da63f6f,2022-04-24,4
c518bccd,5da63f6f,2022-02-16,3
4fe4e302,8c62add9,2022-02-06,2
bbab2700,8c62add9,2021-07-23,2
0e7c4e4e,ebb77707,2022-05-01,2
5fe44735,35532739,2021-09-30,3
48a390b7,b8c4f430,2021-11-25,2
7f1bd0b2,8c62add9,2022-01-31,1
48e30bfb,5da63f6f,2021-11-26,3
723dd568,7a1b2da0,2021-07-24,4
6d6b8052,894b36c1,2021-11-26,4
781b5a77,af8ceb8b,2022-05-07,2
66161d71,e45cc73b,2021-07-27,3
e460a5d5,894b36c1,2022-01-19,5
7f0ef81d,266138ca,2022-06-08,1
880de609,e45cc73b,2021-11-01,3
2a430e06,72005112,2021-11-29,4
292954eb,35532739,2022-06-14,4
0e297bc6,894b36c1,2022-04-04,5
349e117a,35532739,2021-09-18,3
87c8919e,af8ceb8b,2022-05-01,2
cf29a42a,af8ceb8b,2022-05-31,2
66161d71,5da63f6f,2021-11-10,4
e2d73531,894b36c1,2022-04-24,4
48c470f3,35532739,2022-04-12,4
e7e6b852,dfe75058,2021-10-22,3
b73d1485,622aa154,2021-07-29,3
9f1e2f99,35532739,2022-01-11,3
9d778dde,ebb77707,2021-06-30,2
e31b66e8,894b36c1,2021-08-02,4
9df8aad4,b8c4f430,2022-05-16,1
9d93c6f9,ebb77707,2021-08-07,1
9ec4420c,5da63f6f,2021-07-18,4
cf6bf215,afee44e6,2022-05-25,2
9ab5bdd1,af8ceb8b,2022-04-23,3
52c51ae8,af8ceb8b,2021-09-20,2
0408ecf5,8c62add9,2021-07-13,1
aa9474bb,6885ce91,2021-11-04,3
58c57eb9,7a1b2da0,2021-11-26,4
d8074a72,b8c4f430,2021-11-25,2
f0787903,dfe75058,2021-12-21,2
e4bf1b76,dfe75058,2021-09-09,2
78d26d39,e45cc73b,2021-06-25,4
17b0bafb,dfe75058,2022-01-27,3
aa9474bb,b8c4f430,2022-06-07,2
0793f641,ebb77707,2021-07-01,1
5d664524,894b36c1,2021-09-24,5
17b0bafb,b8c4f430,2022-04-24,2
aa555fbb,b8c4f430,2021-08-03,1
201b195a,35532739,2022-01-01,3
3fc69524,622aa154,2022-01-14,2
96ed1bde,6885ce91,2021-11-23,3
645f3188,afee44e6,2021-07-10,1
56afa440,35532739,2022-04-25,4
a6e765f7,b8c4f430,2021-08-19,2
880ede00,dfe75058,2021-08-09,3
dadb4e5f,8c62add9,2021-11-27,2
04b40a2b,5da63f6f,2021-09-05,4
10dbeb33,894b36c1,2021-11-30,5
e17ec550,b8c4f430,2021-06-25,1
c27cf2ff,dfe75058,2021-09-28,3
d64bfe69,dfe75058,2022-04-02,2
b38e2e19,7a1b2da0,2021-10-21,4
c6ea6cd9,8c62add9,2021-10-03,2
cbdf4c09,72005112,2022-05-06,4
7219aa9b,6885ce91,2021-10-22,2
fd73a34d,894b36c1,2021-07-17,5
2e7075f7,ebb77707,2021-09-08,2
5a4f5521,35532739,2021-12-06,4
55e6be1a,af8ceb8b,2022-05-18,2
8507e12a,7a1b2da0,2022-04-11,3
b6a258d9,5da63f6f,2022-06-01,3
b04d3bd6,894b36c1,2022-03-16,4
c85662d7,71e881b0,2021-12-11,2
637ff726,622aa154,2021-11-07,3
c5d7a7e3,72005112,2022-05-05,4
c7ab8997,e45cc73b,2022-01-16,4
586e3d5f,72005112,2021-06-22,4
c768ecbb,35532739,2022-04-18,3
5d48fb46,7a1b2da0,2021-12-01,3
